11/
PRISM,without,2.09,2.11,2.09,2.08,2.05,2.21,2.10,2.11,2.04,2.03,2.06,2.09,2.05,2.09,2.18,2.09,2.16,2.15,2.12,2.04,2.11,2.07,2.08,2.29,2.14,2.05,2.01,2.11,2.06,2.12,2.14,2.01,2.21,2.07,2.05,2.16,2.01,2.03,2.10,2.04,2.18,2.05,2.06,2.10,2.13,2.06,2.11,2.07,2.08,2.18
PRISM,standard,2.07,2.05,1.99,2.02,2.06,2.07,1.99,2.07,2.21,2.05,2.06,2.00,2.10,1.98,2.00,2.03,2.02,2.17,2.07,2.09,2.06,2.05,1.96,2.08,2.05,2.05,2.08,2.03,2.06,2.01,2.07,2.05,2.02,2.04,2.08,2.03,1.98,2.07,2.09,2.12,1.98,2.04,2.01,2.13,2.05,2.08,1.99,2.07,2.07,2.04
MRMC,without,0.13,0.12,0.12,0.13,0.13,0.12,0.13,0.13,0.12,0.12,0.12,0.12,0.12,0.15,0.16,0.14,0.13,0.12,0.12,0.12,0.12,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.13,0.13,0.12,0.12,0.12,0.13,0.13,0.13,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.13
MRMC,standard,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.10

13/
PRISM,without,5.67,5.57,5.68,5.65,5.74,5.56,5.61,5.72,5.70,5.55,5.63,5.64,5.76,5.57,5.62,5.75,5.67,5.70,5.67,5.62,5.76,5.72,5.63,5.62,5.67,5.53,5.63,5.83,5.70,5.68,5.44,5.67,5.65,5.71,5.56,5.68,5.65,5.59,5.80,5.61,5.62,5.72,5.65,5.63,5.73,5.55,5.72,5.69,5.68,5.75
PRISM,standard,3.12,3.22,3.21,3.28,3.23,3.23,3.21,3.24,3.20,3.26,3.18,3.24,3.26,3.27,3.26,3.25,3.08,3.26,3.27,3.28,3.36,3.20,3.25,3.25,3.16,3.15,3.26,3.22,3.31,3.25,3.27,3.23,3.23,3.17,3.25,3.31,3.17,3.22,3.14,3.16,3.28,3.16,3.23,3.37,3.16,3.25,3.27,3.26,3.24,3.18
MRMC,without,1.17,1.16,1.17,1.18,1.17,1.16,1.16,1.15,1.26,1.16,1.16,1.16,1.16,1.16,1.17,1.16,1.18,1.25,1.16,1.16,1.17,1.16,1.16,1.16,1.16,1.24,1.16,1.16,1.16,1.16,1.17,1.16,1.16,1.16,1.25,1.16,1.16,1.16,1.16,1.19,1.16,1.16,1.17,1.26,1.16,1.22,1.17,1.16,1.16,1.16
MRMC,standard,0.95,0.96,1.04,0.96,0.98,0.96,0.96,0.96,0.96,0.96,0.96,0.95,1.06,0.96,0.95,0.95,0.95,0.96,0.96,0.96,0.95,0.96,0.95,1.05,0.95,0.95,0.95,0.96,0.96,0.96,0.95,0.97,0.96,1.05,0.96,0.95,0.96,0.96,0.95,0.96,0.96,0.95,0.95,0.96,1.13,0.97,0.95,0.96,0.96,0.95

15/
PRISM,without,31.57,31.32,31.22,30.82,31.04,31.43,30.72,31.54,30.96,31.17,30.97,31.19,31.01,31.13,30.83,32.05,30.95,30.78,31.42,30.93,31.19,31.65,30.75,31.13,30.89,30.94,30.46,31.10,31.31,30.93,30.78,31.47,31.12,30.77,30.80,31.11,32.00,31.21,30.74,32.11,31.34,31.10,31.07,30.89,31.03,30.67,30.91,31.22,31.04,31.46
PRISM,standard,11.38,11.35,11.19,11.36,11.24,11.43,11.32,11.41,11.40,11.36,11.49,11.35,11.40,11.28,11.35,11.25,11.30,11.23,11.90,11.77,11.40,11.29,11.19,11.17,11.22,11.38,11.12,11.17,11.55,11.60,11.33,11.28,11.33,11.29,11.52,11.35,11.14,11.29,11.48,11.18,11.32,11.35,11.44,11.26,11.39,11.33,11.40,11.38,11.42,11.19
MRMC,without,11.39,11.27,11.51,11.23,11.28,11.39,11.62,11.36,11.27,11.30,11.27,11.34,11.28,11.34,11.24,11.26,11.75,11.38,11.24,11.24,11.33,11.23,11.25,11.30,11.25,11.23,11.33,11.26,11.34,11.27,11.34,11.26,11.22,11.24,11.31,11.59,11.69,11.25,11.25,11.25,11.27,11.30,11.22,11.30,11.23,11.24,11.27,11.26,11.55,11.22
MRMC,standard,9.26,9.36,9.31,9.30,9.28,9.27,9.28,9.62,9.28,9.34,9.29,9.32,9.28,9.29,9.33,9.31,9.28,9.30,9.37,9.18,9.32,9.31,9.29,9.30,9.31,9.29,9.29,9.43,9.34,9.62,9.29,9.30,9.65,9.30,9.33,9.31,9.27,9.27,9.30
17/
PRISM,without,241.54
PRISM,standard,89.70
MRMC,without,112.22
MRMC,standard,94.77

19/
PRISM,without,81.62
PRISM,standard,84.50
MRMC,without,1175.72
MRMC,standard
21/
PRISM,without,1.04
PRISM,standard,1.09
MRMC,without,0.00
MRMC,standard,0.00

